"adm_0_name","adm_1_name","adm_2_name","full_name","ISO_A0","FAO_GAUL_code","RNE_iso_code","IBGE_code","calendar_start_date","calendar_end_date","Year","dengue_total","case_definition_standardised","S_res","T_res","UUID"
"INDIA","DELHI",NA,"INDIA, DELHI","IND",1489,"IN-DL",NA,"2005-01-01","2005-12-31",2005,1023,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","WEST BENGAL",NA,"INDIA, WEST BENGAL","IND",1511,"IN-WB",NA,"2005-01-01","2005-12-31",2005,6375,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","GOA",NA,"INDIA, GOA","IND",1490,"IN-GA",NA,"2005-01-01","2005-12-31",2005,1,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","GUJARAT",NA,"INDIA, GUJARAT","IND",1491,"IN-GJ",NA,"2005-01-01","2005-12-31",2005,454,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","HARYANA",NA,"INDIA, HARYANA","IND",1492,"IN-HR",NA,"2005-01-01","2005-12-31",2005,183,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA",NA,NA,"INDIA","IND",115,"IND",NA,"2005-01-01","2005-12-31",2005,11985,"Total","Admin0","Year","WHOSEARO-ALL-19852009-Y01-00"
"INDIA","DELHI",NA,"INDIA, DELHI","IND",1489,"IN-DL",NA,"2006-01-01","2006-12-31",2006,3366,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","GOA",NA,"INDIA, GOA","IND",1490,"IN-GA",NA,"2006-01-01","2006-12-31",2006,1,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","MADHYA PRADESH",NA,"INDIA, MADHYA PRADESH","IND",70079,"IN-MP",NA,"2006-01-01","2006-12-31",2006,16,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","MAHARASHTRA",NA,"INDIA, MAHARASHTRA","IND",1498,"IN-MH",NA,"2006-01-01","2006-12-31",2006,736,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","MANIPUR",NA,"INDIA, MANIPUR","IND",1500,"IN-MN",NA,"2006-01-01","2006-12-31",2006,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","PONDICHERRY",NA,"INDIA, PONDICHERRY","IND",70080,"IN-PY",NA,"2006-01-01","2006-12-31",2006,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","ANDHRA PRADESH",NA,"INDIA, ANDHRA PRADESH","IND",1485,"IN-AP",NA,"2006-01-01","2006-12-31",2006,197,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","CHANDIGARH",NA,"INDIA, CHANDIGARH","IND",70074,"IN-CH",NA,"2006-01-01","2006-12-31",2006,182,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","UTTAR PRADESH",NA,"INDIA, UTTAR PRADESH","IND",70081,"IN-UP",NA,"2006-01-01","2006-12-31",2006,639,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","WEST BENGAL",NA,"INDIA, WEST BENGAL","IND",1511,"IN-WB",NA,"2006-01-01","2006-12-31",2006,1230,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","KERALA",NA,"INDIA, KERALA","IND",1495,"IN-KL",NA,"2006-01-01","2006-12-31",2006,981,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","PUNJAB",NA,"INDIA, PUNJAB","IND",1505,"IN-PB",NA,"2006-01-01","2006-12-31",2006,1166,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","RAJASTHAN",NA,"INDIA, RAJASTHAN","IND",1506,"IN-RJ",NA,"2006-01-01","2006-12-31",2006,1805,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","TAMIL NADU",NA,"INDIA, TAMIL NADU","IND",1508,"IN-TN",NA,"2006-01-01","2006-12-31",2006,477,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","GUJARAT",NA,"INDIA, GUJARAT","IND",1491,"IN-GJ",NA,"2006-01-01","2006-12-31",2006,545,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","HARYANA",NA,"INDIA, HARYANA","IND",1492,"IN-HR",NA,"2006-01-01","2006-12-31",2006,838,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","KARNATAKA",NA,"INDIA, KARNATAKA","IND",1494,"IN-KA",NA,"2006-01-01","2006-12-31",2006,109,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA",NA,NA,"INDIA","IND",115,"IND",NA,"2006-01-01","2006-12-31",2006,12317,"Total","Admin0","Year","WHOSEARO-ALL-19852009-Y01-00"
"INDIA","ANDHRA PRADESH",NA,"INDIA, ANDHRA PRADESH","IND",1485,"IN-AP",NA,"2007-01-01","2007-12-31",2007,587,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","CHANDIGARH",NA,"INDIA, CHANDIGARH","IND",70074,"IN-CH",NA,"2007-01-01","2007-12-31",2007,99,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","DELHI",NA,"INDIA, DELHI","IND",1489,"IN-DL",NA,"2007-01-01","2007-12-31",2007,548,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","KARNATAKA",NA,"INDIA, KARNATAKA","IND",1494,"IN-KA",NA,"2007-01-01","2007-12-31",2007,230,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","KERALA",NA,"INDIA, KERALA","IND",1495,"IN-KL",NA,"2007-01-01","2007-12-31",2007,603,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","MADHYA PRADESH",NA,"INDIA, MADHYA PRADESH","IND",70079,"IN-MP",NA,"2007-01-01","2007-12-31",2007,51,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","MAHARASHTRA",NA,"INDIA, MAHARASHTRA","IND",1498,"IN-MH",NA,"2007-01-01","2007-12-31",2007,614,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","MANIPUR",NA,"INDIA, MANIPUR","IND",1500,"IN-MN",NA,"2007-01-01","2007-12-31",2007,51,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","PONDICHERRY",NA,"INDIA, PONDICHERRY","IND",70080,"IN-PY",NA,"2007-01-01","2007-12-31",2007,274,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","PUNJAB",NA,"INDIA, PUNJAB","IND",1505,"IN-PB",NA,"2007-01-01","2007-12-31",2007,28,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","RAJASTHAN",NA,"INDIA, RAJASTHAN","IND",1506,"IN-RJ",NA,"2007-01-01","2007-12-31",2007,540,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","TAMIL NADU",NA,"INDIA, TAMIL NADU","IND",1508,"IN-TN",NA,"2007-01-01","2007-12-31",2007,707,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","UTTAR PRADESH",NA,"INDIA, UTTAR PRADESH","IND",70081,"IN-UP",NA,"2007-01-01","2007-12-31",2007,132,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","WEST BENGAL",NA,"INDIA, WEST BENGAL","IND",1511,"IN-WB",NA,"2007-01-01","2007-12-31",2007,95,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","GOA",NA,"INDIA, GOA","IND",1490,"IN-GA",NA,"2007-01-01","2007-12-31",2007,36,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","GUJARAT",NA,"INDIA, GUJARAT","IND",1491,"IN-GJ",NA,"2007-01-01","2007-12-31",2007,570,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","HARYANA",NA,"INDIA, HARYANA","IND",1492,"IN-HR",NA,"2007-01-01","2007-12-31",2007,365,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA",NA,NA,"INDIA","IND",115,"IND",NA,"2007-01-01","2007-12-31",2007,5023,"Total","Admin0","Year","WHOSEARO-ALL-19852009-Y01-00"
"INDIA","ANDHRA PRADESH",NA,"INDIA, ANDHRA PRADESH","IND",1485,"IN-AP",NA,"2008-01-01","2008-12-31",2008,313,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","CHANDIGARH",NA,"INDIA, CHANDIGARH","IND",70074,"IN-CH",NA,"2008-01-01","2008-12-31",2008,167,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","HARYANA",NA,"INDIA, HARYANA","IND",1492,"IN-HR",NA,"2008-01-01","2008-12-31",2008,1137,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","KARNATAKA",NA,"INDIA, KARNATAKA","IND",1494,"IN-KA",NA,"2008-01-01","2008-12-31",2008,339,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","KERALA",NA,"INDIA, KERALA","IND",1495,"IN-KL",NA,"2008-01-01","2008-12-31",2008,733,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","MADHYA PRADESH",NA,"INDIA, MADHYA PRADESH","IND",70079,"IN-MP",NA,"2008-01-01","2008-12-31",2008,3,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","MAHARASHTRA",NA,"INDIA, MAHARASHTRA","IND",1498,"IN-MH",NA,"2008-01-01","2008-12-31",2008,743,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","MANIPUR",NA,"INDIA, MANIPUR","IND",1500,"IN-MN",NA,"2008-01-01","2008-12-31",2008,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","TAMIL NADU",NA,"INDIA, TAMIL NADU","IND",1508,"IN-TN",NA,"2008-01-01","2008-12-31",2008,530,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","UTTAR PRADESH",NA,"INDIA, UTTAR PRADESH","IND",70081,"IN-UP",NA,"2008-01-01","2008-12-31",2008,51,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","WEST BENGAL",NA,"INDIA, WEST BENGAL","IND",1511,"IN-WB",NA,"2008-01-01","2008-12-31",2008,1038,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","PUNJAB",NA,"INDIA, PUNJAB","IND",1505,"IN-PB",NA,"2008-01-01","2008-12-31",2008,4349,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","PONDICHERRY",NA,"INDIA, PONDICHERRY","IND",70080,"IN-PY",NA,"2008-01-01","2008-12-31",2008,35,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","DELHI",NA,"INDIA, DELHI","IND",1489,"IN-DL",NA,"2008-01-01","2008-12-31",2008,1312,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","RAJASTHAN",NA,"INDIA, RAJASTHAN","IND",1506,"IN-RJ",NA,"2008-01-01","2008-12-31",2008,682,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","GOA",NA,"INDIA, GOA","IND",1490,"IN-GA",NA,"2008-01-01","2008-12-31",2008,43,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","GUJARAT",NA,"INDIA, GUJARAT","IND",1491,"IN-GJ",NA,"2008-01-01","2008-12-31",2008,1065,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA",NA,NA,"INDIA","IND",115,"IND",NA,"2008-01-01","2008-12-31",2008,11476,"Total","Admin0","Year","WHOSEARO-ALL-19852009-Y01-00"
"INDIA","PONDICHERRY",NA,"INDIA, PONDICHERRY","IND",70080,"IN-PY",NA,"2009-01-01","2009-12-31",2009,66,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","MANIPUR",NA,"INDIA, MANIPUR","IND",1500,"IN-MN",NA,"2009-01-01","2009-12-31",2009,0,"Suspected and confirmed","Admin1","Year","LITERATURE-IND-19972012-Y01-01"
"INDIA","PUDUCHERRY",NA,"INDIA, PUDUCHERRY","IND",70080,"IN-PY",NA,"2009-01-01","2009-12-31",2009,66,"Suspected and confirmed","Admin1","Year","LITERATURE-IND-19972012-Y01-01"
"INDIA","DAMAN & DIU",NA,"INDIA, DAMAN & DIU","IND",70077,"IN-DH",NA,"2009-01-01","2009-12-31",2009,0,"Suspected and confirmed","Admin1","Year","LITERATURE-IND-19972012-Y01-01"
"INDIA","ARUNACHAL
PRADESH",NA,"INDIA, ARUNACHAL
PRADESH","IND",70072,"IN-AR",NA,"2009-01-01","2009-12-31",2009,0,"Suspected and confirmed","Admin1","Year","LITERATURE-IND-19972012-Y01-01"
"INDIA","ASSAM",NA,"INDIA, ASSAM","IND",1487,"IN-AS",NA,"2009-01-01","2009-12-31",2009,0,"Suspected and confirmed","Admin1","Year","LITERATURE-IND-19972012-Y01-01"
"INDIA","BIHAR",NA,"INDIA, BIHAR","IND",70073,"IN-BR",NA,"2009-01-01","2009-12-31",2009,1,"Suspected and confirmed","Admin1","Year","LITERATURE-IND-19972012-Y01-01"
"INDIA","CHHATTISGARH",NA,"INDIA, CHHATTISGARH","IND",70075,"IN-CT",NA,"2009-01-01","2009-12-31",2009,26,"Suspected and confirmed","Admin1","Year","LITERATURE-IND-19972012-Y01-01"
"INDIA","JHARKHAND",NA,"INDIA, JHARKHAND","IND",70078,"IN-JH",NA,"2009-01-01","2009-12-31",2009,0,"Suspected and confirmed","Admin1","Year","LITERATURE-IND-19972012-Y01-01"
"INDIA","UTTRAKHAND",NA,"INDIA, UTTRAKHAND","IND",70082,"IN-UT",NA,"2009-01-01","2009-12-31",2009,0,"Suspected and confirmed","Admin1","Year","LITERATURE-IND-19972012-Y01-01"
"INDIA","MEGHALAYA",NA,"INDIA, MEGHALAYA","IND",1501,"IN-ML",NA,"2009-01-01","2009-12-31",2009,0,"Suspected and confirmed","Admin1","Year","LITERATURE-IND-19972012-Y01-01"
"INDIA","MIZORAM",NA,"INDIA, MIZORAM","IND",1502,"IN-MZ",NA,"2009-01-01","2009-12-31",2009,0,"Suspected and confirmed","Admin1","Year","LITERATURE-IND-19972012-Y01-01"
"INDIA","NAGALAND",NA,"INDIA, NAGALAND","IND",1503,"IN-NL",NA,"2009-01-01","2009-12-31",2009,25,"Suspected and confirmed","Admin1","Year","LITERATURE-IND-19972012-Y01-01"
"INDIA","ORISSA",NA,"INDIA, ORISSA","IND",1504,"IN-OR",NA,"2009-01-01","2009-12-31",2009,0,"Suspected and confirmed","Admin1","Year","LITERATURE-IND-19972012-Y01-01"
"INDIA","SIKKIM",NA,"INDIA, SIKKIM","IND",1507,"IN-SK",NA,"2009-01-01","2009-12-31",2009,0,"Suspected and confirmed","Admin1","Year","LITERATURE-IND-19972012-Y01-01"
"INDIA","A&N ISLAND",NA,"INDIA, A&N ISLAND","IND",1484,"IN-AN",NA,"2009-01-01","2009-12-31",2009,0,"Suspected and confirmed","Admin1","Year","LITERATURE-IND-19972012-Y01-01"
"INDIA","D&N HAVELI",NA,"INDIA, D&N HAVELI","IND",70076,"IN-DH",NA,"2009-01-01","2009-12-31",2009,0,"Suspected and confirmed","Admin1","Year","LITERATURE-IND-19972012-Y01-01"
"INDIA","J & K",NA,"INDIA, J & K","IND",40427,"IN-JK",NA,"2009-01-01","2009-12-31",2009,2,"Suspected and confirmed","Admin1","Year","LITERATURE-IND-19972012-Y01-01"
"INDIA","HIMACHAL PRADESH",NA,"INDIA, HIMACHAL PRADESH","IND",1493,"IN-HP",NA,"2009-01-01","2009-12-31",2009,0,"Suspected and confirmed","Admin1","Year","LITERATURE-IND-19972012-Y01-01"
"INDIA",NA,NA,"INDIA","IND",115,"IND",NA,"2009-01-01","2009-12-31",2009,15535,"Total","Admin0","Year","WHOSEARO-ALL-19852009-Y01-00"
"INDIA","PONDICHERRY",NA,"INDIA, PONDICHERRY","IND",70080,"IN-PY",NA,"2010-01-01","2010-12-31",2010,96,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","SIKKIM",NA,"INDIA, SIKKIM","IND",1507,"IN-SK",NA,"2010-01-01","2010-12-31",2010,0,"Suspected and confirmed","Admin1","Year","LITERATURE-IND-19972012-Y01-01"
"INDIA","DAMAN & DIU",NA,"INDIA, DAMAN & DIU","IND",70077,"IN-DH",NA,"2010-01-01","2010-12-31",2010,0,"Suspected and confirmed","Admin1","Year","LITERATURE-IND-19972012-Y01-01"
"INDIA","D&N HAVELI",NA,"INDIA, D&N HAVELI","IND",70076,"IN-DH",NA,"2010-01-01","2010-12-31",2010,46,"Suspected and confirmed","Admin1","Year","LITERATURE-IND-19972012-Y01-01"
"INDIA","HIMACHAL PRADESH",NA,"INDIA, HIMACHAL PRADESH","IND",1493,"IN-HP",NA,"2010-01-01","2010-12-31",2010,3,"Suspected and confirmed","Admin1","Year","LITERATURE-IND-19972012-Y01-01"
"INDIA","ARUNACHAL
PRADESH",NA,"INDIA, ARUNACHAL
PRADESH","IND",70072,"IN-AR",NA,"2010-01-01","2010-12-31",2010,0,"Suspected and confirmed","Admin1","Year","LITERATURE-IND-19972012-Y01-01"
"INDIA","ASSAM",NA,"INDIA, ASSAM","IND",1487,"IN-AS",NA,"2010-01-01","2010-12-31",2010,237,"Suspected and confirmed","Admin1","Year","LITERATURE-IND-19972012-Y01-01"
